county,state,year,ntop_ibs,nlocal_ibs,treatment,high_school_graduate_includes_equivalency,some_college_no_degree,married_couple_family,with_own_children_of_the_householder_under_18_years,male_householder_no_spouse/partner_present,female_householder_no_spouse/partner_present,foreign_born,native,females_15_years_and_over,males_15_years_and_over,american_indian_and_alaska_native,asian,black_or_african_american,native_hawaiian_and_other_pacific_islander,some_other_race,white,median_age_years,sex_ratio_males_per_100_females,mean_travel_time_to_work_minutes,unemployment_rate,per_capita_income_dollars,mean_household_income_dollars,median_household_income_dollars,mean_cash_public_assistance_income_dollars,mean_earnings_dollars,mean_retirement_income_dollars,mean_social_security_income_dollars,mean_supplemental_security_income_dollars,homeowner_vacancy_rate,average_household_size_of_owner_occupied_unit,average_household_size_of_renter_occupied_unit,median_rooms,moved_in_1979_and_earlier,moved_in_1980_to_1989,moved_in_1990_to_1999,moved_in_2000_to_2009,housing_units_with_a_mortgage,housing_units_without_a_mortgage,total_housing_units,10_to_19_units,1_unit_attached,1_unit_detached,2_units,20_or_more_units,3_or_4_units,5_to_9_units,boat_rv_van_etc_,mobile_home,average_household_size,state_full_x,accommodation_and_food_services,administrative_and_support_and_waste_management_and_remediation_services,arts_entertainment_and_recreation,durable_goods_manufacturing,educational_services,finance_and_insurance,health_care_and_social_assistance,management_of_companies_and_enterprises,nondurable_goods_manufacturing,professional_scientific_and_technical_services,real_estate_and_rental_and_leasing,agriculture_forestry_fishing_and_hunting,arts_entertainment_recreation_accommodation_and_food_services,construction,educational_services_health_care_and_social_assistance,finance_insurance_real_estate_rental_and_leasing,information,manufacturing,mining_quarrying_and_oil_and_gas_extraction,other_services_except_government_and_government_enterprises,professional_and_business_services,retail_trade,transportation_and_warehousing,utilities,wholesale_trade,private_industries,all_industry_total,government_and_government_enterprises,manufacturing_and_information,natural_resources_and_mining,private_goods_producing_industries_2/,private_services_providing_industries_3/,trade,transportation_and_utilities,popestimate,rnaturalinc,rnetmig,state_full_y,median_listing_price,active_listing_count,median_days_on_market,new_listing_count,price_increased_count,price_reduced_count,median_square_feet,average_listing_price,total_listing_count,pending_ratio,math_prof_pct,english_prof_pct,area_fips,annual_avg_estabs,annual_avg_emplvl,total_annual_wages,taxable_annual_wages,annual_contributions,annual_avg_wkly_wage,avg_annual_pay,move_post2010,educ_nohs,educ_further
kenosha,wi,2019,0.0,0.0,0.0,28.9,22.3,45.6,17.4,18.6,26.6,5.3,94.7,70508.0,67416.0,1.1,2.2,8.9,0.1,2.6,88.0,38.5,,28.0,,32164.0,80630.0,65997.0,2555.0,82033.0,19851.0,19697.0,11793.0,1.4,2.72,2.29,5.4,10.6,11.9,22.0,14.4,27663.0,14786.0,70866.0,5.9,2.8,64.9,5.5,7.0,4.0,5.8,0.0,4.1,2.72,,155768.0,216284.0,38793.0,502226.0,63472.0,106882.0,623416.0,293174.0,482519.0,144875.0,827886.0,0.0,194630.0,200083.0,686468.0,936057.0,69795.0,982298.0,0.0,129322.0,652733.0,562299.0,326858.0,0.0,0.0,5657520.0,6397601.0,743981.0,1051079.0,0.0,0.0,0.0,0.0,0.0,169561.0,2.729794645,1.0576477088,,262450.0,408.0,51.0,168.0,4.0,92.0,1691.0,349574.0,518.0,0.2696,49.176091269841265,50.75744047619048,55059.0,3654.0,67113.0,3021251864.0,776978623.0,14036721.0,866.0,45017.0,41.0,8.5,40.2
kent,de,2016,0.0,0.0,0.0,19.8,8.9,67.2,28.2,5.6,32.8,11638.0,91.1,31.6,38.4,6.6,1.6,171474.0,2.7,0.2,1.8,37.2,6.4,27.0,,25528.0,66154.0,54140.0,1061.0,64598.0,24221.0,19744.0,10333.0,2.3,2.61,2.69,6.0,6.0,5.4,11.7,31.6,27427.0,15749.0,69742.0,5.5,8.4,65.3,1.1,3.1,1.3,2.0,0.0,13.4,2.61,,151183.0,121038.0,132179.0,195997.0,32642.0,419642.0,574490.0,65668.0,0.0,209813.0,980254.0,0.0,283728.0,249998.0,607035.0,1402459.0,74125.0,0.0,3797.0,130411.0,399030.0,428004.0,136906.0,186504.0,134786.0,4861488.0,6712345.0,1856214.0,0.0,0.0,1067919.0,3793334.0,562735.0,334352.0,174542.0,4.0037967038,4.1706215663999995,,241950.0,1256.0,94.0,244.0,40.0,232.0,1847.0,249537.0,1659.0,0.3209,40.745129870129865,56.342261904761905,10001.0,3972.0,65987.0,2750037430.0,740972806.0,13619573.0,801.0,41675.0,45.400000000000006,44.2,109.69999999999999
kent,de,2019,0.0,0.0,0.0,31.9,22.9,45.8,14.4,17.0,28.2,6.3,93.7,77358.0,69081.0,1.7,3.2,28.4,0.2,1.7,69.4,37.7,,27.6,,28004.0,71690.0,58001.0,1796.0,68461.0,28582.0,20443.0,10497.0,2.0,2.6,2.56,6.0,10.3,9.8,23.1,15.9,29435.0,15883.0,74455.0,4.9,11.3,61.9,1.7,4.0,2.4,3.0,0.0,10.9,2.6,,194858.0,149759.0,78169.0,193572.0,28084.0,331779.0,604918.0,268314.0,0.0,215822.0,863568.0,0.0,276857.0,283694.0,632524.0,1197603.0,70877.0,0.0,2624.0,143960.0,617676.0,477785.0,182258.0,259017.0,175637.0,5240896.0,7274755.0,2039384.0,0.0,0.0,1213911.0,4027069.0,653997.0,456794.0,180786.0,2.059411231,10.430639586,,264950.0,708.0,107.5,168.0,56.0,116.0,1847.5,272620.0,733.0,0.0353,36.71915584415584,49.01190476190476,10001.0,4402.0,67799.0,3092667049.0,729850537.0,9879434.0,877.0,45616.0,40.9,11.3,33.900000000000006
kent,mi,2016,0.0,0.0,0.0,21.3,9.4,67.3,31.3,4.9,32.7,52797.0,91.0,31.7,36.8,10.2,6.6,629352.0,1.0,0.3,3.2,34.9,7.0,20.8,,30066.0,79579.0,59668.0,5165.0,79979.0,19533.0,19979.0,10270.0,0.9,2.76,2.38,6.1,6.1,5.8,13.3,25.1,112631.0,53769.0,251351.0,5.0,6.0,67.0,4.5,7.1,2.5,4.2,0.0,3.7,2.76,,917108.0,1935207.0,195605.0,4676869.0,494957.0,2917131.0,4254242.0,694380.0,2571657.0,2172125.0,3230751.0,182470.0,1113230.0,1566686.0,4746037.0,6151079.0,704382.0,7248491.0,26428.0,753891.0,4799794.0,2308826.0,779343.0,115501.0,4082582.0,34568907.0,36728636.0,2169376.0,7956047.0,212075.0,9016558.0,25556430.0,6392065.0,894182.0,643858.0,6.4229966386,4.0639426958,,240050.0,1520.0,34.0,972.0,44.0,592.0,2116.0,301258.0,1523.0,0.002,40.234537652270205,50.70568783068783,26081.0,14230.0,388828.0,18028307816.0,3416528027.0,106713549.0,892.0,46366.0,49.7,30.1,124.7
kent,mi,2019,0.0,0.0,0.0,23.7,22.9,49.3,20.4,17.3,26.1,8.0,92.0,269586.0,256588.0,1.4,3.8,12.0,0.1,3.9,83.3,35.3,,21.5,,33736.0,87827.0,66532.0,2040.0,89036.0,24779.0,20866.0,9770.0,0.7,2.77,2.32,6.0,10.5,11.4,17.1,17.1,107009.0,64091.0,259379.0,5.2,6.8,66.2,3.7,6.9,2.8,4.1,0.0,4.2,2.77,,939386.0,2036547.0,190403.0,5406877.0,454531.0,2786063.0,4830806.0,747011.0,2703515.0,2290548.0,3314817.0,161204.0,1130673.0,1625830.0,5275887.0,6103802.0,870439.0,8111906.0,29318.0,843925.0,5068842.0,2541113.0,889330.0,115813.0,3922719.0,36652655.0,38854663.0,2214940.0,8973070.0,193212.0,9908936.0,26730842.0,6452877.0,1004918.0,656955.0,5.832229900700001,-0.290008815,,289950.0,1153.0,70.0,516.0,12.0,292.0,2034.0,338978.0,1155.0,0.0017,40.95209750566893,49.191220238095234,26081.0,15837.0,406962.0,20603159697.0,3579601616.0,92826314.0,974.0,50627.0,43.9,8.399999999999999,45.0
kent,ri,2016,0.0,0.0,0.0,20.5,10.2,62.3,23.9,5.6,37.7,9962.0,93.6,28.2,34.6,4.1,0.5,164886.0,0.9,0.1,1.5,43.7,4.9,24.2,,36548.0,85413.0,63101.0,2010.0,88365.0,22622.0,18619.0,12740.0,0.9,2.57,2.11,5.3,10.2,8.7,13.7,24.2,30381.0,13785.0,73612.0,4.5,3.7,65.4,5.6,11.2,4.1,4.6,0.0,1.0,2.57,,317574.0,193440.0,47290.0,467924.0,110764.0,624364.0,792561.0,297301.0,437676.0,502702.0,1203441.0,0.0,364968.0,274420.0,903122.0,1826878.0,348696.0,899489.0,647.0,162690.0,991940.0,681172.0,305909.0,0.0,0.0,7476877.0,8252992.0,778425.0,1244317.0,0.0,0.0,0.0,0.0,0.0,163711.0,-0.616873004,0.4580740125,,269950.0,728.0,50.0,332.0,8.0,196.0,1607.0,358286.0,973.0,0.3365,39.458333333333336,45.4375,44003.0,5391.0,74194.0,3424601532.0,1259804120.0,42347750.0,888.0,46157.0,43.2,34.4,124.0
kent,ri,2019,0.0,0.0,0.0,29.2,20.4,45.6,14.5,17.0,29.6,7.1,92.9,72589.0,67316.0,1.0,3.3,3.0,0.1,1.8,93.4,43.9,,26.2,,39934.0,92956.0,74474.0,1431.0,93298.0,24922.0,20313.0,11892.0,1.2,2.54,1.86,5.4,16.3,12.2,21.8,14.7,33551.0,14712.0,74633.0,3.9,3.7,66.1,6.3,10.5,4.6,3.6,0.1,1.2,2.54,,331052.0,243735.0,41741.0,446013.0,97964.0,659035.0,949203.0,271197.0,402297.0,517157.0,1082432.0,3975.0,373272.0,290316.0,1045059.0,1743898.0,379193.0,841985.0,1018.0,172145.0,1034775.0,732576.0,301178.0,5815.0,737879.0,7641656.0,8445218.0,805797.0,1211071.0,5089.0,1142467.0,6502146.0,1469506.0,306850.0,164292.0,-0.7674854190000001,2.2902739497,,300000.0,636.0,66.0,216.0,4.0,132.0,1459.0,354609.0,931.0,0.4638,36.541666666666664,50.833333333333336,44003.0,5626.0,76288.0,3866789204.0,1414285891.0,33907841.0,975.0,50687.0,34.8,8.1,42.3
kenton,ky,2016,0.0,0.0,0.0,24.0,7.3,64.9,25.9,6.2,35.1,5563.0,96.4,30.2,34.1,2.9,1.3,163393.0,0.3,0.1,1.6,36.7,6.8,23.8,,30074.0,75830.0,62182.0,3444.0,78618.0,20736.0,18699.0,10282.0,1.6,2.67,2.32,5.7,7.0,7.6,12.6,25.0,30704.0,12036.0,69821.0,5.4,4.6,66.4,4.9,2.9,5.0,8.3,0.0,2.5,2.67,,421502.0,145594.0,27719.0,321017.0,56728.0,581857.0,810091.0,287468.0,379735.0,403005.0,772226.0,0.0,449571.0,359263.0,866222.0,1362938.0,66420.0,700090.0,26.0,125825.0,836271.0,356286.0,267318.0,0.0,0.0,5773500.0,6578765.0,805817.0,766915.0,0.0,0.0,0.0,0.0,0.0,164962.0,4.3467702768,-1.3477416219999998,,143763.0,668.0,54.0,280.0,4.0,220.0,0.0,237208.0,1136.0,0.7006,45.2375,55.4625,21117.0,4132.0,64306.0,3298724938.0,557664516.0,15062248.0,986.0,51297.0,47.7,34.5,119.7
kenton,ky,2019,0.0,0.0,0.0,29.1,19.8,44.7,18.0,19.4,29.8,3.7,96.3,68386.0,65488.0,0.6,1.6,6.3,0.1,1.5,92.5,37.1,,24.0,,35901.0,89473.0,68849.0,2375.0,90062.0,26367.0,19121.0,11040.0,1.0,2.7,2.17,5.9,10.7,9.9,20.6,16.5,30569.0,12685.0,69898.0,7.2,3.8,66.3,6.2,4.6,4.5,5.6,0.0,2.0,2.7,,225684.0,171265.0,32779.0,361353.0,55371.0,557755.0,982004.0,449703.0,512737.0,423432.0,797493.0,1906.0,257702.0,453568.0,1035906.0,1361412.0,93654.0,875999.0,28.0,134169.0,1036552.0,408015.0,317842.0,16707.0,360063.0,6332753.0,7088145.0,756510.0,968674.0,1935.0,1337920.0,4991177.0,766379.0,334703.0,166998.0,4.4105733745,-0.138017942,,179950.0,421.0,66.5,172.0,4.0,116.0,0.0,268875.0,680.0,0.6152,45.3875,54.6625,21117.0,4289.0,67975.0,3949517041.0,625357520.0,9490403.0,1117.0,58102.0,42.4,9.0,42.1
kern,ca,2016,0.0,0.0,1.0,23.0,7.5,73.2,37.1,6.1,26.8,178220.0,79.2,33.0,40.8,51.6,47.6,871337.0,0.5,0.1,11.9,31.2,8.3,22.6,,21313.0,67594.0,49903.0,4536.0,69556.0,29576.0,16646.0,8890.0,2.5,3.08,3.26,5.1,3.8,4.6,11.9,28.4,107839.0,46190.0,295240.0,1.8,1.9,70.3,3.9,3.0,6.9,4.3,0.1,7.7,3.08,,750494.0,884773.0,112939.0,632869.0,76876.0,695815.0,2198068.0,453343.0,2158808.0,1118134.0,5810562.0,5247480.0,863428.0,1159240.0,2274008.0,6500465.0,574682.0,2782157.0,9467270.0,848885.0,2458655.0,2360667.0,945011.0,3785200.0,1523232.0,40992041.0,47776348.0,6692139.0,3360323.0,15222793.0,18662651.0,22129518.0,3882721.0,4729007.0,880856.0,9.030745859,-3.533522645,,235050.0,3227.0,58.0,1268.0,56.0,844.0,1635.0,287383.0,4889.0,0.515,25.952756211180123,38.053933747412,6029.0,17852.0,314213.0,13873483642.0,2370566936.0,119277864.0,849.0,44153.0,51.4,40.0,90.1
kern,ca,2019,0.0,3.0,1.0,28.1,22.7,49.8,22.9,17.8,24.8,19.8,80.2,332695.0,350479.0,2.0,5.8,6.4,0.4,11.8,77.3,31.6,,24.2,,24524.0,75669.0,53067.0,5142.0,78886.0,29334.0,17405.0,10713.0,1.4,3.2,3.2,5.1,7.2,9.8,19.4,20.4,109235.0,51157.0,302927.0,1.6,3.1,71.0,2.7,4.8,5.4,3.4,0.1,7.9,3.2,,818104.0,1029531.0,113827.0,662179.0,89631.0,611414.0,2540103.0,608157.0,2245988.0,1157138.0,7001822.0,5555721.0,932456.0,1340532.0,2628807.0,7580058.0,718998.0,2899934.0,9882023.0,732398.0,2795625.0,2552487.0,1257993.0,3586455.0,1454167.0,44352540.0,51416782.0,7008523.0,3623050.0,15976406.0,19761151.0,24230508.0,4000246.0,4853067.0,900202.0,7.4316038262,-0.234118932,,247550.0,2355.0,67.5,1048.0,48.0,500.0,1592.0,292848.0,2720.0,0.155,30.00563271604939,41.047663139329806,6029.0,20906.0,331711.0,16039479248.0,2585603012.0,123533636.0,930.0,48354.0,43.3,23.6,25.400000000000002
kershaw,sc,2019,0.0,0.0,0.0,32.0,21.4,51.8,18.4,17.2,26.2,2.7,97.3,28263.0,25589.0,0.7,1.1,25.2,0.2,2.0,74.0,41.1,,30.9,,28439.0,70638.0,55198.0,795.0,71653.0,23653.0,19892.0,11007.0,2.3,2.7,2.69,6.1,15.7,11.7,23.3,20.4,11547.0,8421.0,29692.0,,,,,,,,,,2.7,,38021.0,53380.0,14750.0,147821.0,12328.0,86640.0,138224.0,2659.0,235652.0,51315.0,224348.0,79620.0,52739.0,90498.0,149616.0,311004.0,24191.0,383709.0,13941.0,47951.0,108222.0,187514.0,31541.0,19862.0,21155.0,1545587.0,1710351.0,169024.0,407241.0,92662.0,589456.0,951350.0,208605.0,51460.0,66551.0,-1.042666203,12.406216707999999,,234950.0,402.0,90.0,136.0,20.0,64.0,2243.5,286711.0,404.0,0.005,39.625,46.6875,45055.0,1304.0,17705.0,666627972.0,219371437.0,3138663.0,724.0,37651.0,28.9,12.100000000000001,34.3
king,wa,2016,0.0,0.0,1.0,17.9,7.9,60.7,27.2,4.0,39.3,487912.0,75.4,31.5,38.0,9.3,6.5,2079550.0,0.4,0.2,3.8,37.2,6.1,29.9,,47508.0,116385.0,86095.0,2653.0,117384.0,29927.0,19541.0,10133.0,1.1,2.64,2.21,5.3,4.6,5.1,11.4,24.4,359147.0,130088.0,910159.0,7.6,4.6,54.0,1.7,19.9,4.0,6.1,0.1,1.8,2.64,,6269443.0,5740001.0,2074905.0,21073453.0,1208937.0,8634667.0,12034415.0,4363795.0,2675303.0,21063359.0,26098785.0,400415.0,8355806.0,7431402.0,13229054.0,34706644.0,53212015.0,23769832.0,88108.0,3716771.0,31155435.0,23472282.0,7700623.0,211064.0,15104221.0,221950959.0,240149410.0,18255124.0,76301537.0,491287.0,31876366.0,190384618.0,38557822.0,7909911.0,2166350.0,5.9722382708,12.717447621,,569050.0,3448.0,23.0,3068.0,88.0,1052.0,2200.0,899316.0,3448.0,0.0,58.83806818181818,66.07386363636364,53033.0,86966.0,1315662.0,100973689956.0,40500719230.0,451816937.0,1476.0,76747.0,54.400000000000006,19.2,143.7
king,wa,2019,0.0,2.0,1.0,14.4,17.2,47.4,20.6,20.6,24.2,24.8,75.2,935108.0,937565.0,2.0,21.0,8.4,1.4,4.9,69.5,37.0,,30.1,,57124.0,139525.0,102594.0,3227.0,141346.0,30383.0,21192.0,8736.0,1.5,2.64,2.17,5.1,8.3,8.8,17.3,16.1,362293.0,148664.0,970358.0,6.8,5.1,52.0,1.5,22.9,3.9,6.0,0.0,1.6,2.64,,7186800.0,6521692.0,2684877.0,20024919.0,1229731.0,9170873.0,13856097.0,5408552.0,2885134.0,26654074.0,29207195.0,400692.0,9873233.0,8602641.0,15060387.0,38315261.0,84419683.0,22940236.0,88108.0,4118277.0,38523149.0,33767116.0,8624535.0,310435.0,13706425.0,274798439.0,294329768.0,19781370.0,105114384.0,490080.0,32347794.0,243188636.0,47262054.0,8930365.0,2252782.0,5.0304096318000004,5.8846553984000005,,695050.0,3151.0,66.5,1924.0,32.0,908.0,2007.0,1063606.0,4417.0,0.4018,55.91840277777778,63.917,53033.0,91110.0,1433618.0,133736231754.0,51419272214.0,438675493.0,1794.0,93286.0,49.400000000000006,6.9,61.4
kings,ca,2016,0.0,0.0,0.0,25.2,7.1,78.0,40.2,7.7,22.0,28803.0,79.2,31.3,41.1,53.1,50.3,150261.0,0.4,0.2,18.1,31.4,8.0,21.3,,20471.0,67901.0,53234.0,3360.0,64451.0,27935.0,15725.0,10251.0,1.3,3.18,3.11,5.1,5.4,5.3,10.5,23.1,14136.0,6828.0,45763.0,3.9,5.4,71.4,3.9,2.6,4.6,4.9,0.2,2.9,3.18,,95264.0,46672.0,9406.0,48787.0,5469.0,69356.0,340152.0,13353.0,408323.0,57305.0,928642.0,1145768.0,104627.0,90178.0,345454.0,996565.0,38359.0,457003.0,8850.0,73964.0,119883.0,277932.0,93133.0,122156.0,118697.0,3970466.0,5927002.0,1963385.0,495784.0,1156023.0,1669668.0,2298125.0,396639.0,216357.0,149382.0,9.8374779191,-14.6059499,,231050.0,342.0,45.0,140.0,4.0,96.0,1809.0,276394.0,390.0,0.1404,31.07967032967033,44.690705128205124,6031.0,3717.0,45883.0,1874506528.0,270957966.0,13124778.0,786.0,40854.0,55.7,44.5,86.19999999999999
kings,ca,2019,0.0,0.0,0.0,22.6,24.6,51.6,28.4,16.6,25.4,20.6,79.4,50935.0,66668.0,2.6,5.1,8.0,0.6,16.9,71.2,31.8,,23.1,,22979.0,72471.0,58453.0,3822.0,70808.0,26415.0,17110.0,9543.0,1.3,3.08,3.11,5.2,9.0,10.5,22.5,19.3,15752.0,8109.0,46958.0,0.7,3.2,71.3,3.9,7.0,6.6,2.3,0.1,4.9,3.08,,101437.0,46068.0,10168.0,54028.0,4552.0,64815.0,366065.0,16268.0,496502.0,62310.0,1092296.0,1471455.0,111546.0,83938.0,370374.0,1152635.0,34382.0,550354.0,10506.0,75267.0,127033.0,297157.0,181835.0,133556.0,122374.0,4654580.0,6609432.0,1984596.0,587406.0,1484170.0,2049767.0,2621000.0,419541.0,317950.0,152940.0,9.4242282845,0.8083543089,,269500.0,392.0,65.5,220.0,4.0,96.0,1793.0,301596.0,476.0,0.2143,33.83354591836735,48.47526041666666,6031.0,4280.0,48859.0,2211952183.0,301600307.0,13841708.0,871.0,45272.0,38.7,28.5,24.299999999999997
kings,ny,2016,0.0,0.0,0.0,13.5,6.2,61.2,26.1,6.2,38.8,958147.0,60.5,43.4,47.1,19.4,3.9,2606852.0,6.4,0.3,9.3,34.5,7.4,42.8,,30526.0,83115.0,55150.0,3736.0,91048.0,23742.0,15695.0,9162.0,2.0,3.08,2.61,4.1,7.9,7.9,15.1,26.2,170044.0,107702.0,1031125.0,5.7,8.6,5.4,17.9,34.6,16.3,11.1,0.1,0.2,3.08,,2080409.0,1636597.0,1441707.0,656506.0,1883449.0,4770990.0,10846700.0,365799.0,1006433.0,3371363.0,25134468.0,2284.0,3518850.0,3206295.0,12729573.0,29903724.0,3339309.0,1662755.0,191.0,2381576.0,5373757.0,5723205.0,2472307.0,820680.0,3229474.0,74307562.0,84364928.0,10076995.0,4972181.0,2790.0,4883395.0,69410212.0,8949173.0,3288983.0,2608423.0,9.8013941149,-9.957415994,,799050.0,2360.0,66.0,608.0,36.0,236.0,1063.0,1308629.0,4284.0,0.8153,54.7,57.33552631578947,36047.0,60515.0,687358.0,30522941204.0,6104548505.0,197233424.0,854.0,44406.0,43.0,34.900000000000006,117.69999999999999
kings,ny,2019,0.0,0.0,0.0,26.6,12.2,38.6,16.9,19.0,36.3,35.4,64.6,1106118.0,959833.0,0.8,13.3,33.6,0.1,9.4,46.2,35.2,,43.8,,37352.0,99472.0,66937.0,3986.0,108171.0,27337.0,16754.0,9254.0,1.8,2.88,2.44,4.0,13.5,13.0,20.8,17.1,177452.0,113563.0,1065363.0,5.9,8.6,4.9,17.4,36.6,16.2,10.3,0.0,0.1,2.88,,2504822.0,1975559.0,2310520.0,699020.0,1956738.0,4673933.0,13714496.0,306208.0,1063526.0,3966197.0,23753357.0,2320.0,4793879.0,3495594.0,15649545.0,28494900.0,4334060.0,1762990.0,2706.0,2411388.0,6261537.0,6557607.0,2690587.0,754472.0,3074675.0,79818295.0,93907140.0,14088581.0,6014226.0,5046.0,5286317.0,74513602.0,9610366.0,3440583.0,2559903.0,7.6170056814,-14.69138534,,850050.0,3093.0,93.5,1000.0,40.0,444.0,941.5,1314651.0,4524.0,0.4627,58.60326086956522,61.71875,36047.0,64868.0,795104.0,40220235912.0,7896053729.0,161331956.0,973.0,50585.0,35.7,16.3,45.0
kitsap,wa,2016,0.0,0.0,0.0,28.9,10.0,67.1,28.0,5.4,32.9,17517.0,91.5,22.8,35.4,7.1,4.4,257488.0,0.8,0.2,2.5,39.2,5.8,30.8,,34035.0,85625.0,69171.0,4385.0,83574.0,29450.0,18233.0,9691.0,1.5,2.63,2.34,5.9,5.1,6.4,14.8,23.8,47638.0,19133.0,110398.0,4.7,5.1,68.6,1.7,5.7,2.8,3.5,0.1,7.8,2.63,,274025.0,161668.0,87690.0,241147.0,47762.0,209302.0,770473.0,50709.0,26898.0,558823.0,1896772.0,24187.0,362140.0,347959.0,817864.0,2103909.0,257366.0,268106.0,7348.0,220476.0,770402.0,598728.0,58824.0,16551.0,168581.0,6023827.0,10669464.0,4646023.0,521671.0,31028.0,648720.0,5377772.0,767149.0,75286.0,263142.0,3.5836393082,11.359677165999999,,379050.0,764.0,37.0,448.0,12.0,284.0,2156.0,517744.0,764.0,0.0,49.635416666666664,59.166666666666664,53035.0,6721.0,86369.0,4181043401.0,1400080471.0,17926078.0,931.0,48409.0,49.9,27.1,125.6
kitsap,wa,2019,0.0,0.0,0.0,22.2,28.7,53.7,18.6,17.9,21.4,6.3,93.7,111039.0,114495.0,3.3,8.2,4.5,1.8,2.8,87.7,39.1,,31.7,,39068.0,97436.0,79624.0,2194.0,92213.0,31990.0,20530.0,10438.0,0.5,2.49,2.36,5.9,8.6,12.7,19.3,15.8,54092.0,21062.0,114895.0,4.3,4.2,71.6,1.8,5.9,3.4,2.7,0.3,5.8,2.49,,316055.0,218553.0,92122.0,267150.0,45159.0,228604.0,805157.0,68314.0,35661.0,697633.0,2241265.0,51719.0,409030.0,381342.0,849653.0,2464321.0,249647.0,302800.0,5106.0,239983.0,984096.0,677895.0,64548.0,19183.0,196941.0,6901016.0,12065255.0,5163732.0,551025.0,57468.0,740654.0,6163747.0,874415.0,83581.0,271473.0,2.396675722,5.710597708,,412550.0,426.0,67.0,268.0,36.0,104.0,2092.5,521346.0,706.0,0.6573,55.45,63.5,53035.0,7014.0,91884.0,4955602923.0,1702806275.0,14690085.0,1037.0,53933.0,43.6,3.8,45.3
klamath,or,2016,0.0,0.0,0.0,27.0,8.6,66.0,21.6,5.1,34.0,4381.0,92.7,23.1,32.3,11.9,10.6,65946.0,0.1,0.0,2.4,42.6,6.0,17.4,,24118.0,58173.0,45604.0,2866.0,55674.0,19510.0,18422.0,12706.0,4.5,2.47,2.5,5.2,7.5,7.3,11.0,23.6,9595.0,7339.0,32825.0,0.8,4.3,70.1,1.6,2.5,2.8,1.6,0.0,16.2,2.47,,85338.0,49350.0,5952.0,134998.0,10438.0,61941.0,250912.0,66056.0,11884.0,52899.0,439136.0,164950.0,91381.0,61150.0,261303.0,501778.0,19145.0,147030.0,2893.0,46844.0,168971.0,137272.0,51851.0,102819.0,71294.0,1815713.0,2211479.0,396534.0,166373.0,168016.0,359580.0,1452332.0,208518.0,154664.0,66198.0,0.7583340917,7.2951739618,,199050.0,958.0,36.0,268.0,8.0,184.0,1725.0,260723.0,974.0,0.0167,36.25,47.1875,41035.0,1983.0,22649.0,834221732.0,419425045.0,10216079.0,708.0,36833.0,50.7,40.2,103.89999999999999
klamath,or,2019,0.0,0.0,0.0,33.1,24.4,43.2,13.2,15.5,28.5,4.4,95.6,28406.0,27320.0,6.7,1.8,1.7,0.6,2.8,91.3,42.2,,16.5,,28978.0,68806.0,56348.0,3676.0,67168.0,24044.0,18740.0,10829.0,1.6,2.29,2.31,5.3,7.5,10.5,18.0,15.7,11735.0,7508.0,33882.0,1.5,3.2,71.9,2.9,3.0,3.2,2.4,0.2,11.6,2.29,,104115.0,37530.0,6587.0,132583.0,8707.0,65901.0,252286.0,75253.0,12056.0,62922.0,528429.0,158363.0,110835.0,61690.0,260850.0,594007.0,19449.0,144707.0,2505.0,51213.0,175171.0,163529.0,55003.0,123995.0,66885.0,1981424.0,2395999.0,415867.0,164201.0,160762.0,351813.0,1623819.0,229738.0,178861.0,68238.0,-0.9858377779999999,9.093249954,,247450.0,341.0,112.0,76.0,0.0,72.0,1784.0,335880.0,352.0,0.0323,34.9375,48.625,41035.0,2209.0,23261.0,933641239.0,471046747.0,9932020.0,772.0,40138.0,48.2,10.1,32.5
knox,tn,2016,0.0,0.0,1.0,20.2,8.1,59.6,24.8,4.1,40.4,20097.0,94.8,28.8,36.0,3.8,2.2,448164.0,0.4,0.2,1.1,37.3,5.8,22.4,,29660.0,72285.0,52102.0,1896.0,73987.0,24401.0,19391.0,10540.0,1.7,2.47,2.32,5.7,6.8,5.5,11.7,24.4,71957.0,44592.0,201886.0,6.8,6.3,66.3,1.4,7.4,3.0,5.1,0.1,3.7,2.47,,838488.0,1099946.0,165205.0,910477.0,205117.0,1396844.0,2973432.0,587111.0,638674.0,1458566.0,2565538.0,0.0,1003474.0,757624.0,3177113.0,3973466.0,1573869.0,1553749.0,22091.0,543503.0,3139417.0,1998248.0,0.0,996.0,2131524.0,20623964.0,23255066.0,2639542.0,3125509.0,0.0,0.0,0.0,4128537.0,0.0,456089.0,2.2636452403,8.294154857999999,,214950.0,2452.0,66.0,804.0,36.0,652.0,2096.0,304092.0,3955.0,0.613,37.375,40.375,47093.0,11839.0,235681.0,10944227392.0,1876656893.0,19826680.0,893.0,46437.0,51.5,30.400000000000002,129.2
