".Rutherford County, North Carolina","34,346","34,582"
".Sampson County, North Carolina","27,703","27,982"
".Scotland County, North Carolina","15,340","15,324"
".Stanly County, North Carolina","27,635","28,177"
".Stokes County, North Carolina","22,213","22,357"
".Surry County, North Carolina","34,071","34,413"
".Swain County, North Carolina","8,955","9,145"
".Transylvania County, North Carolina","19,571","19,818"
".Tyrrell County, North Carolina","2,089","2,090"
".Union County, North Carolina","79,614","83,989"
".Vance County, North Carolina","20,123","20,164"
".Wake County, North Carolina","420,617","453,345"
".Warren County, North Carolina","11,973","12,079"
".Washington County, North Carolina","6,466","6,450"
".Watauga County, North Carolina","33,600","34,285"
".Wayne County, North Carolina","54,087","54,732"
".Wilkes County, North Carolina","33,516","33,766"
".Wilson County, North Carolina","36,005","36,508"
".Yadkin County, North Carolina","17,449","17,450"
".Yancey County, North Carolina","11,230","11,295"
".Adams County, North Dakota","1,441","1,442"
".Barnes County, North Dakota","5,903","6,046"
".Benson County, North Dakota","3,052","3,055"
".Billings County, North Dakota",548,562
"Bottineau County, North Dakota","4,482","4,493"
".Bowman County, North Dakota","1,775","1,777"
".Burke County, North Dakota","1,446","1,452"
".Burleigh County, North Dakota","42,156","43,430"
".Cass County, North Dakota","80,264","85,442"
".Cavalier County, North Dakota","2,355","2,360"
".Dickey County, North Dakota","2,660","2,658"
".Divide County, North Dakota","1,516","1,525"
".Dunn County, North Dakota","2,521","2,561"
".Eddy County, North Dakota","1,356","1,354"
".Emmons County, North Dakota","2,148","2,162"
".Foster County, North Dakota","1,818","1,827"
".Golden Valley County, North Dakota","1,048","1,054"
".Grand Forks County, North Dakota","32,701","33,501"
".Grant County, North Dakota","1,734","1,750"
".Griggs County, North Dakota","1,463","1,460"
".Hettinger County, North Dakota","1,438","1,434"
".Kidder County, North Dakota","1,732","1,735"
".LaMoure County, North Dakota","2,271","2,268"
".Logan County, North Dakota","1,159","1,155"
".McHenry County, North Dakota","3,162","3,178"
".McIntosh County, North Dakota","1,866","1,859"
".McKenzie County, North Dakota","6,663","6,924"
".McLean County, North Dakota","6,177","6,289"
".Mercer County, North Dakota","4,795","4,819"
".Morton County, North Dakota","14,781","15,417"
".Mountrail County, North Dakota","5,185","5,261"
".Nelson County, North Dakota","1,958","1,957"
".Oliver County, North Dakota",963,975
".Pembina County, North Dakota","3,876","3,864"
".Pierce County, North Dakota","2,241","2,255"
".Ramsey County, North Dakota","5,851","5,853"
".Ransom County, North Dakota","2,684","2,686"
".Renville County, North Dakota","1,427","1,423"
".Richland County, North Dakota","7,727","7,798"
".Rolette County, North Dakota","5,571","5,577"
".Sargent County, North Dakota","2,135","2,190"
".Sheridan County, North Dakota",916,930
".Sioux County, North Dakota","1,351","1,353"
".Slope County, North Dakota",456,456
".Stark County, North Dakota","14,654","14,880"
".Steele County, North Dakota","1,194","1,192"
".Stutsman County, North Dakota","10,220","10,268"
".Towner County, North Dakota","1,452","1,447"
".Traill County, North Dakota","3,830","3,853"
".Walsh County, North Dakota","5,631","5,623"
".Ward County, North Dakota","32,938","33,171"
".Wells County, North Dakota","2,520","2,513"
".Williams County, North Dakota","19,330","19,659"
".Adams County, Ohio","12,919","12,952"
".Allen County, Ohio","45,013","45,188"
".Ashland County, Ohio","22,265","22,379"
".Ashtabula County, Ohio","46,139","46,269"
".Athens County, Ohio","26,662","26,673"
".Auglaize County, Ohio","19,821","20,138"
".Belmont County, Ohio","32,238","32,238"
".Brown County, Ohio","20,010","20,554"
".Butler County, Ohio","151,122","153,241"
".Carroll County, Ohio","13,626","13,606"
".Champaign County, Ohio","16,776","16,848"
".Clark County, Ohio","61,307","61,253"
".Clermont County, Ohio","82,676","84,146"
".Clinton County, Ohio","18,153","18,229"
".Columbiana County, Ohio","46,803","46,850"
".Coshocton County, Ohio","16,453","16,420"
".Crawford County, Ohio","20,057","19,996"
".Cuyahoga County, Ohio","618,815","617,249"
".Darke County, Ohio","22,865","23,037"
".Defiance County, Ohio","16,777","16,824"
".Delaware County, Ohio","71,589","76,147"
".Erie County, Ohio","37,824","37,897"
".Fairfield County, Ohio","60,490","62,201"
".Fayette County, Ohio","12,760","12,817"
".Franklin County, Ohio","550,312","564,325"
".Fulton County, Ohio","17,520","17,610"
".Gallia County, Ohio","13,891","13,916"
".Geauga County, Ohio","37,025","37,417"
".Greene County, Ohio","69,716","71,313"
".Guernsey County, Ohio","19,316","19,384"
".Hamilton County, Ohio","378,596","380,769"
".Hancock County, Ohio","33,975","34,559"
".Hardin County, Ohio","13,184","13,252"
".Harrison County, Ohio","8,098","8,081"
".Henry County, Ohio","12,074","12,142"
".Highland County, Ohio","19,330","19,333"
".Hocking County, Ohio","13,420","13,419"
".Holmes County, Ohio","13,611","13,583"
".Huron County, Ohio","25,278","25,314"
".Jackson County, Ohio","14,785","14,958"
".Jefferson County, Ohio","32,546","32,408"
".Knox County, Ohio","25,699","26,000"
".Lake County, Ohio","102,707","103,493"
".Lawrence County, Ohio","27,529","27,534"
".Licking County, Ohio","70,604","71,200"
".Logan County, Ohio","23,372","23,501"
".Lorain County, Ohio","130,322","132,798"
".Lucas County, Ohio","203,048","203,798"
".Madison County, Ohio","16,056","16,204"
".Mahoning County, Ohio","111,416","111,236"
".Marion County, Ohio","27,897","27,880"
".Medina County, Ohio","71,839","73,567"
".Meigs County, Ohio","11,179","11,236"
".Mercer County, Ohio","17,933","18,272"
".Miami County, Ohio","44,318","44,405"
".Monroe County, Ohio","7,503","7,483"
".Montgomery County, Ohio","254,818","255,104"
".Morgan County, Ohio","7,945","8,041"
".Morrow County, Ohio","14,244","14,400"
".Muskingum County, Ohio","37,952","37,956"
".Noble County, Ohio","6,143","6,209"
".Ottawa County, Ohio","28,380","28,713"
".Paulding County, Ohio","8,744","8,803"
".Perry County, Ohio","15,304","15,395"
".Pickaway County, Ohio","21,301","21,683"
".Pike County, Ohio","12,764","12,988"
".Portage County, Ohio","68,894","69,752"
".Preble County, Ohio","17,901","17,940"
".Putnam County, Ohio","13,891","14,001"
".Richland County, Ohio","54,256","54,113"
".Ross County, Ohio","32,045","32,019"
".Sandusky County, Ohio","26,357","26,357"
".Scioto County, Ohio","34,505","34,575"
".Seneca County, Ohio","24,092","24,168"
".Shelby County, Ohio","20,428","20,525"
".Stark County, Ohio","166,481","167,205"
".Summit County, Ohio","245,773","246,432"
".Trumbull County, Ohio","95,649","95,617"
".Tuscarawas County, Ohio","40,170","40,237"
".Union County, Ohio","20,762","22,410"
".Van Wert County, Ohio","12,715","12,709"
".Vinton County, Ohio","6,269","6,283"
".Warren County, Ohio","85,786","89,763"
".Washington County, Ohio","28,246","28,215"
".Wayne County, Ohio","46,507","46,948"
".Williams County, Ohio","16,645","16,666"
".Wood County, Ohio","53,842","54,130"
".Wyandot County, Ohio","9,939","9,970"
".Adair County, Oklahoma","9,343","9,415"
".Alfalfa County, Oklahoma","2,728","2,714"
".Atoka County, Oklahoma","6,314","6,421"
".Beaver County, Oklahoma","2,681","2,687"
".Beckham County, Oklahoma","10,046","10,054"
".Blaine County, Oklahoma","5,202","5,199"
".Bryan County, Oklahoma","20,190","20,595"
".Caddo County, Oklahoma","13,230","13,249"
".Canadian County, Oklahoma","48,003","49,459"
".Carter County, Oklahoma","21,652","21,868"
".Cherokee County, Oklahoma","22,044","22,400"
".Choctaw County, Oklahoma","7,601","7,624"
".Cimarron County, Oklahoma","1,580","1,577"
".Cleveland County, Oklahoma","113,231","117,076"
".Coal County, Oklahoma","2,811","2,821"
".Comanche County, Oklahoma","51,667","51,644"
".Cotton County, Oklahoma","3,000","2,990"
".Craig County, Oklahoma","6,741","6,741"
".Creek County, Oklahoma","30,303","30,771"
".Custer County, Oklahoma","12,580","12,738"
".Delaware County, Oklahoma","25,351","25,682"
".Dewey County, Oklahoma","2,448","2,452"
".Ellis County, Oklahoma","2,281","2,273"
".Garfield County, Oklahoma","26,780","26,775"
".Garvin County, Oklahoma","12,870","12,869"
".Grady County, Oklahoma","22,727","23,027"
".Grant County, Oklahoma","2,474","2,467"
".Greer County, Oklahoma","2,712","2,697"
".Harmon County, Oklahoma","1,532","1,525"
".Harper County, Oklahoma","1,890","1,881"
".Haskell County, Oklahoma","6,154","6,205"
".Hughes County, Oklahoma","6,265","6,272"
".Jackson County, Oklahoma","12,135","12,135"
".Jefferson County, Oklahoma","3,395","3,398"
".Johnston County, Oklahoma","5,194","5,223"
".Kay County, Oklahoma","21,534","21,441"
".Kingfisher County, Oklahoma","6,526","6,575"
".Kiowa County, Oklahoma","5,155","5,129"
".Latimer County, Oklahoma","5,023","5,040"
".Le Flore County, Oklahoma","21,982","22,203"
".Lincoln County, Oklahoma","15,371","15,442"
".Logan County, Oklahoma","17,467","17,574"
".Love County, Oklahoma","4,576","4,594"
".McClain County, Oklahoma","15,278","16,221"
".McCurtain County, Oklahoma","15,675","15,734"
".McIntosh County, Oklahoma","13,739","13,882"
".Major County, Oklahoma","3,678","3,692"
".Marshall County, Oklahoma","10,223","10,367"
".Mayes County, Oklahoma","19,487","19,597"
".Murray County, Oklahoma","6,815","6,884"
".Muskogee County, Oklahoma","31,009","30,953"
".Noble County, Oklahoma","5,339","5,333"
".Nowata County, Oklahoma","4,876","4,894"
".Okfuskee County, Oklahoma","5,325","5,336"
".Oklahoma County, Oklahoma","336,066","343,971"
".Okmulgee County, Oklahoma","17,883","17,879"
".Osage County, Oklahoma","21,694","22,009"
".Ottawa County, Oklahoma","14,093","14,100"
".Pawnee County, Oklahoma","7,813","7,857"
".Payne County, Oklahoma","36,033","36,859"
".Pittsburg County, Oklahoma","23,076","23,129"
".Pontotoc County, Oklahoma","16,828","16,928"
".Pottawatomie County, Oklahoma","29,696","29,945"
".Pushmataha County, Oklahoma","6,161","6,203"
".Roger Mills County, Oklahoma","1,909","1,910"
".Rogers County, Oklahoma","37,531","38,965"
".Seminole County, Oklahoma","11,701","11,724"
".Sequoyah County, Oklahoma","19,174","19,483"
".Stephens County, Oklahoma","20,685","20,670"
".Texas County, Oklahoma","8,237","8,244"
".Tillman County, Oklahoma","4,015","3,985"
".Tulsa County, Oklahoma","280,965","285,858"
".Wagoner County, Oklahoma","31,788","33,203"
".Washington County, Oklahoma","23,679","23,838"
".Washita County, Oklahoma","5,414","5,397"
".Woods County, Oklahoma","4,424","4,408"
".Woodward County, Oklahoma","9,020","9,084"
".Baker County, Oregon","8,990","9,096"
".Benton County, Oregon","38,091","39,105"
".Clackamas County, Oregon","164,934","170,724"
".Clatsop County, Oregon","22,296","22,774"
".Columbia County, Oregon","21,134","21,602"
".Coos County, Oregon","30,985","31,368"
".Crook County, Oregon","10,640","11,196"
".Curry County, Oregon","12,884","13,069"
".Deschutes County, Oregon","86,573","92,795"
".Douglas County, Oregon","50,031","50,970"
".Gilliam County, Oregon","1,172","1,186"
".Grant County, Oregon","4,391","4,451"
".Harney County, Oregon","3,879","3,928"
".Hood River County, Oregon","9,793","10,157"
".Jackson County, Oregon","94,455","97,266"
".Jefferson County, Oregon","9,989","10,305"
".Josephine County, Oregon","38,834","39,641"
".Klamath County, Oregon","33,391","33,876"
".Lake County, Oregon","4,501","4,553"
".Lane County, Oregon","161,357","164,847"
".Lincoln County, Oregon","31,323","31,945"
".Linn County, Oregon","49,921","51,398"
".Malheur County, Oregon","11,850","11,957"
".Marion County, Oregon","125,073","128,622"
".Morrow County, Oregon","4,581","4,789"
".Multnomah County, Oregon","342,100","359,778"
".Polk County, Oregon","31,713","32,957"
".Sherman County, Oregon",931,943
".Tillamook County, Oregon","18,866","19,291"
".Umatilla County, Oregon","30,312","30,919"
".Union County, Oregon","11,752","11,922"
".Wallowa County, Oregon","4,175","4,282"
".Wasco County, Oregon","11,631","11,773"
".Washington County, Oregon","226,337","234,162"
".Wheeler County, Oregon",906,919
".Yamhill County, Oregon","38,617","39,899"
".Adams County, Pennsylvania","42,021","42,756"
".Allegheny County, Pennsylvania","598,770","604,258"
".Armstrong County, Pennsylvania","32,817","32,841"
".Beaver County, Pennsylvania","79,154","79,793"
".Bedford County, Pennsylvania","24,314","24,474"
".Berks County, Pennsylvania","166,698","167,853"
".Blair County, Pennsylvania","56,731","57,027"
".Bradford County, Pennsylvania","30,593","30,741"
".Bucks County, Pennsylvania","249,665","252,261"
".Butler County, Pennsylvania","82,400","84,873"
".Cambria County, Pennsylvania","65,853","66,047"
".Cameron County, Pennsylvania","4,430","4,421"
".Carbon County, Pennsylvania","34,747","34,883"
".Centre County, Pennsylvania","66,331","67,398"
".Chester County, Pennsylvania","199,170","203,159"
".Clarion County, Pennsylvania","20,521","20,584"
".Clearfield County, Pennsylvania","39,212","39,357"
".Clinton County, Pennsylvania","19,228","19,298"
".Columbia County, Pennsylvania","30,078","30,425"
".Crawford County, Pennsylvania","44,879","45,002"
".Cumberland County, Pennsylvania","105,093","107,909"
".Dauphin County, Pennsylvania","123,800","125,437"
".Delaware County, Pennsylvania","224,090","225,035"
".Elk County, Pennsylvania","17,753","17,830"
".Erie County, Pennsylvania","121,124","121,858"
".Fayette County, Pennsylvania","63,648","64,082"
".Forest County, Pennsylvania","8,742","8,727"
".Franklin County, Pennsylvania","65,134","66,183"
".Fulton County, Pennsylvania","7,225","7,286"
".Greene County, Pennsylvania","16,711","16,795"
".Huntingdon County, Pennsylvania","22,672","22,781"
".Indiana County, Pennsylvania","38,939","39,031"
".Jefferson County, Pennsylvania","22,661","22,755"
".Juniata County, Pennsylvania","11,153","11,293"
".Lackawanna County, Pennsylvania","99,944","100,864"
".Lancaster County, Pennsylvania","209,721","213,312"
".Lawrence County, Pennsylvania","41,179","41,361"
".Lebanon County, Pennsylvania","57,259","58,254"
".Lehigh County, Pennsylvania","145,674","147,112"
".Luzerne County, Pennsylvania","149,769","150,496"
".Lycoming County, Pennsylvania","53,359","53,642"
".McKean County, Pennsylvania","21,277","21,293"
".Mercer County, Pennsylvania","52,216","52,408"
".Mifflin County, Pennsylvania","21,820","21,955"
".Monroe County, Pennsylvania","81,268","81,829"
".Montgomery County, Pennsylvania","332,130","338,485"
".Montour County, Pennsylvania","8,156","8,273"
".Northampton County, Pennsylvania","122,866","123,892"
".Northumberland County, Pennsylvania","45,409","45,625"
".Perry County, Pennsylvania","20,760","21,021"
".Philadelphia County, Pennsylvania","683,106","691,633"
".Pike County, Pennsylvania","38,874","39,073"
".Potter County, Pennsylvania","12,974","12,987"
".Schuylkill County, Pennsylvania","69,820","70,013"
".Snyder County, Pennsylvania","16,363","16,530"
".Somerset County, Pennsylvania","38,422","38,585"
".Sullivan County, Pennsylvania","6,369","6,386"
".Susquehanna County, Pennsylvania","23,298","23,393"
".Tioga County, Pennsylvania","21,805","21,886"
".Union County, Pennsylvania","17,286","17,477"
".Venango County, Pennsylvania","27,595","27,647"
".Warren County, Pennsylvania","23,590","23,614"
".Washington County, Pennsylvania","95,667","96,616"
".Wayne County, Pennsylvania","32,234","32,481"
".Westmoreland County, Pennsylvania","170,166","170,864"
".Wyoming County, Pennsylvania","13,458","13,507"
".York County, Pennsylvania","183,329","185,661"
".Bristol County, Rhode Island","20,987","21,228"
".Kent County, Rhode Island","74,232","74,651"
".Newport County, Rhode Island","42,425","42,779"
".Providence County, Rhode Island","265,970","266,804"
".Washington County, Rhode Island","63,644","64,706"
".Abbeville County, South Carolina","12,148","12,245"
".Aiken County, South Carolina","75,779","78,520"
".Allendale County, South Carolina","4,501","4,518"
".Anderson County, South Carolina","87,388","89,884"
".Bamberg County, South Carolina","7,700","7,725"
".Barnwell County, South Carolina","10,551","10,603"
".Beaufort County, South Carolina","97,558","102,705"
".Berkeley County, South Carolina","82,078","88,357"
".Calhoun County, South Carolina","7,432","7,527"
".Charleston County, South Carolina","184,304","195,149"
".Cherokee County, South Carolina","24,401","24,849"
".Chester County, South Carolina","14,722","14,783"
".Chesterfield County, South Carolina","21,609","21,829"
".Clarendon County, South Carolina","17,766","17,965"
".Colleton County, South Carolina","20,037","20,251"
".Darlington County, South Carolina","30,698","31,013"
".Dillon County, South Carolina","13,749","13,830"
".Dorchester County, South Carolina","59,555","62,360"
".Edgefield County, South Carolina","10,839","11,153"
".Fairfield County, South Carolina","11,837","11,988"
".Florence County, South Carolina","60,112","61,819"
".Georgetown County, South Carolina","34,908","36,133"
".Greenville County, South Carolina","207,839","218,206"
".Greenwood County, South Carolina","31,365","31,585"
".Hampton County, South Carolina","9,150","9,216"
".Horry County, South Carolina","201,345","214,832"
".Jasper County, South Carolina","11,587","12,525"
".Kershaw County, South Carolina","28,798","29,693"
".Lancaster County, South Carolina","36,330","39,578"
".Laurens County, South Carolina","31,144","31,734"
".Lee County, South Carolina","7,772","7,808"
".Lexington County, South Carolina","122,515","127,977"
".McCormick County, South Carolina","5,571","5,732"
".Marion County, South Carolina","14,948","15,081"
".Marlboro County, South Carolina","12,030","12,057"
".Newberry County, South Carolina","18,201","18,453"
".Oconee County, South Carolina","39,920","41,192"
".Orangeburg County, South Carolina","42,744","42,938"
".Pickens County, South Carolina","53,426","55,596"
".Richland County, South Carolina","171,051","177,353"
".Saluda County, South Carolina","9,389","9,499"
".Spartanburg County, South Carolina","127,269","134,023"
".Sumter County, South Carolina","47,869","48,613"
".Union County, South Carolina","14,097","14,123"
".Williamsburg County, South Carolina","15,451","15,633"
".York County, South Carolina","104,813","112,633"
".Aurora County, South Dakota","1,359","1,384"
".Beadle County, South Dakota","8,467","8,569"
".Bennett County, South Dakota","1,267","1,269"
".Bon Homme County, South Dakota","2,980","2,997"
".Brookings County, South Dakota","14,350","14,969"
".Brown County, South Dakota","17,957","18,196"
".Brule County, South Dakota","2,561","2,591"
".Buffalo County, South Dakota",615,616
".Butte County, South Dakota","4,804","4,906"
".Campbell County, South Dakota",988,985
".Charles Mix County, South Dakota","3,882","3,928"
".Clark County, South Dakota","1,822","1,844"
".Clay County, South Dakota","5,962","6,296"
".Codington County, South Dakota","13,031","13,352"
".Corson County, South Dakota","1,545","1,544"
".Custer County, South Dakota","5,099","5,322"
".Davison County, South Dakota","9,377","9,627"
".Day County, South Dakota","3,777","3,832"
".Deuel County, South Dakota","2,215","2,209"
".Dewey County, South Dakota","2,032","2,033"
".Douglas County, South Dakota","1,465","1,485"
".Edmunds County, South Dakota","2,076","2,101"
".Fall River County, South Dakota","4,226","4,241"
".Faulk County, South Dakota","1,174","1,201"
".Grant County, South Dakota","3,610","3,637"
".Gregory County, South Dakota","2,536","2,545"
".Haakon County, South Dakota","1,032","1,033"
".Hamlin County, South Dakota","2,890","2,995"
".Hand County, South Dakota","1,853","1,856"
".Hanson County, South Dakota","1,192","1,219"
".Harding County, South Dakota",753,759
".Hughes County, South Dakota","8,007","8,081"
".Hutchinson County, South Dakota","3,394","3,389"
".Hyde County, South Dakota",704,701
".Jackson County, South Dakota","1,209","1,212"
".Jerauld County, South Dakota","1,084","1,083"
".Jones County, South Dakota",635,656
".Kingsbury County, South Dakota","2,775","2,825"
".Lake County, South Dakota","5,752","5,860"
".Lawrence County, South Dakota","13,849","14,399"
".Lincoln County, South Dakota","19,920","21,518"
".Lyman County, South Dakota","1,741","1,751"
".McCook County, South Dakota","2,567","2,615"
".McPherson County, South Dakota","1,439","1,441"
".Marshall County, South Dakota","2,626","2,660"
".Meade County, South Dakota","11,882","12,394"
".Mellette County, South Dakota",853,857
".Miner County, South Dakota","1,347","1,354"
".Minnehaha County, South Dakota","79,471","85,661"
".Moody County, South Dakota","2,889","2,911"
".Oglala Lakota County, South Dakota","3,649","3,657"
".Pennington County, South Dakota","48,108","49,777"
".Perkins County, South Dakota","1,745","1,740"
".Potter County, South Dakota","1,529","1,531"
".Roberts County, South Dakota","5,028","5,097"
".Sanborn County, South Dakota","1,208","1,213"
".Spink County, South Dakota","3,244","3,269"
".Stanley County, South Dakota","1,508","1,546"
".Sully County, South Dakota",891,913
".Todd County, South Dakota","3,179","3,186"
".Tripp County, South Dakota","3,113","3,112"
".Turner County, South Dakota","4,025","4,074"
".Union County, South Dakota","6,981","7,412"
".Walworth County, South Dakota","3,053","3,077"
".Yankton County, South Dakota","10,014","10,345"
".Ziebach County, South Dakota","1,003","1,004"
".Anderson County, Tennessee","34,913","35,143"
".Bedford County, Tennessee","18,913","19,531"
".Benton County, Tennessee","9,083","9,172"
".Bledsoe County, Tennessee","5,755","5,796"
".Blount County, Tennessee","57,026","58,942"
".Bradley County, Tennessee","43,412","44,532"
".Campbell County, Tennessee","20,750","21,394"
".Cannon County, Tennessee","6,122","6,164"
".Carroll County, Tennessee","13,249","13,273"
".Carter County, Tennessee","28,059","28,350"
".Cheatham County, Tennessee","16,020","16,717"
".Chester County, Tennessee","7,094","7,170"
".Claiborne County, Tennessee","15,325","15,606"
".Clay County, Tennessee","4,327","4,377"
".Cocke County, Tennessee","17,569","17,664"
".Coffee County, Tennessee","23,833","24,490"
".Crockett County, Tennessee","6,385","6,430"
".Cumberland County, Tennessee","29,314","30,706"
".Davidson County, Tennessee","305,142","325,454"
".Decatur County, Tennessee","6,901","6,931"
".DeKalb County, Tennessee","9,545","9,745"
".Dickson County, Tennessee","21,527","22,382"
".Dyer County, Tennessee","16,849","16,972"
".Fayette County, Tennessee","16,768","17,729"
".Fentress County, Tennessee","9,019","9,063"
".Franklin County, Tennessee","19,193","19,670"
".Gibson County, Tennessee","22,535","22,702"
".Giles County, Tennessee","13,999","14,229"
".Grainger County, Tennessee","11,063","11,214"
".Greene County, Tennessee","32,430","32,775"
".Grundy County, Tennessee","6,448","6,480"
".Hamblen County, Tennessee","27,102","27,329"
".Hamilton County, Tennessee","159,576","165,494"
".Hancock County, Tennessee","3,619","3,613"
".Hardeman County, Tennessee","11,004","11,052"
".Hardin County, Tennessee","14,074","14,134"
".Hawkins County, Tennessee","27,157","27,499"
".Haywood County, Tennessee","8,413","8,407"
".Henderson County, Tennessee","12,966","13,049"
".Henry County, Tennessee","17,196","17,305"
".Hickman County, Tennessee","10,437","10,616"
".Houston County, Tennessee","4,218","4,239"
".Humphreys County, Tennessee","8,951","8,990"
".Jackson County, Tennessee","5,895","5,933"
".Jefferson County, Tennessee","24,048","24,453"
".Johnson County, Tennessee","8,987","9,019"
".Knox County, Tennessee","203,213","210,085"
".Lake County, Tennessee","2,606","2,596"
".Lauderdale County, Tennessee","11,307","11,323"
".Lawrence County, Tennessee","18,222","18,268"
".Lewis County, Tennessee","5,519","5,633"
".Lincoln County, Tennessee","15,448","15,714"
".Loudon County, Tennessee","22,748","23,739"
".McMinn County, Tennessee","23,392","23,471"
".McNairy County, Tennessee","12,049","12,081"
".Macon County, Tennessee","10,236","10,565"
".Madison County, Tennessee","42,907","43,498"
".Marion County, Tennessee","13,258","13,600"
".Marshall County, Tennessee","13,516","13,927"
".Maury County, Tennessee","36,820","39,259"
".Meigs County, Tennessee","5,832","5,969"
".Monroe County, Tennessee","21,142","21,413"
".Montgomery County, Tennessee","79,546","84,148"
".Moore County, Tennessee","3,024","3,087"
".Morgan County, Tennessee","9,019","9,087"
".Obion County, Tennessee","14,634","14,601"
".Overton County, Tennessee","10,349","10,392"
".Perry County, Tennessee","4,642","4,692"
".Pickett County, Tennessee","3,500","3,526"
".Polk County, Tennessee","8,714","9,235"
".Putnam County, Tennessee","33,760","35,344"
".Rhea County, Tennessee","14,591","14,847"
".Roane County, Tennessee","25,664","25,694"
".Robertson County, Tennessee","26,935","28,034"
".Rutherford County, Tennessee","115,629","125,447"
".Scott County, Tennessee","9,985","10,043"
".Sequatchie County, Tennessee","6,477","6,527"
".Sevier County, Tennessee","56,995","58,720"
".Shelby County, Tennessee","404,141","407,273"
".Smith County, Tennessee","8,712","8,898"
".Stewart County, Tennessee","6,840","6,896"
".Sullivan County, Tennessee","74,748","75,905"
".Sumner County, Tennessee","69,959","75,354"
".Tipton County, Tennessee","23,685","24,104"
".Trousdale County, Tennessee","3,528","3,781"
".Unicoi County, Tennessee","8,895","8,921"
".Union County, Tennessee","9,298","9,573"
".Van Buren County, Tennessee","2,680","2,695"
".Warren County, Tennessee","17,910","18,053"
".Washington County, Tennessee","60,065","61,196"
".Wayne County, Tennessee","7,334","7,366"
".Weakley County, Tennessee","15,584","15,645"
".White County, Tennessee","11,795","12,102"
".Williamson County, Tennessee","78,553","87,541"
".Wilson County, Tennessee","51,658","56,410"
".Anderson County, Texas","20,387","20,632"
".Andrews County, Texas","6,274","6,354"
".Angelina County, Texas","36,746","37,250"
".Aransas County, Texas","16,203","16,238"
".Archer County, Texas","4,153","4,184"
".Armstrong County, Texas",903,927
".Atascosa County, Texas","18,336","18,725"
".Austin County, Texas","13,178","13,521"
".Bailey County, Texas","2,784","2,782"
".Bandera County, Texas","11,851","12,058"
".Bastrop County, Texas","29,586","31,090"
".Baylor County, Texas","2,653","2,649"
".Bee County, Texas","10,713","10,763"
".Bell County, Texas","137,874","144,240"
".Bexar County, Texas","686,518","705,038"
".Blanco County, Texas","5,785","5,866"
".Borden County, Texas",390,394
".Bosque County, Texas","9,724","9,805"
".Bowie County, Texas","39,709","40,202"
".Brazoria County, Texas","133,335","142,608"
".Brazos County, Texas","86,964","94,330"
".Brewster County, Texas","5,503","5,575"
".Briscoe County, Texas",955,957
".Brooks County, Texas","3,234","3,237"
".Brown County, Texas","18,788","19,355"
".Burleson County, Texas","9,126","9,315"
".Burnet County, Texas","22,207","23,943"
".Caldwell County, Texas","14,498","15,671"
".Calhoun County, Texas","11,963","12,151"
".Callahan County, Texas","6,695","6,792"
".Cameron County, Texas","149,557","154,019"
".Camp County, Texas","5,768","5,853"
".Carson County, Texas","2,785","2,793"
".Cass County, Texas","14,567","14,727"
".Castro County, Texas","3,186","3,190"
".Chambers County, Texas","15,291","16,823"
".Cherokee County, Texas","21,209","21,420"
".Childress County, Texas","2,863","2,856"
".Clay County, Texas","5,204","5,335"
".Cochran County, Texas","1,354","1,352"
".Coke County, Texas","2,705","2,736"
".Coleman County, Texas","5,545","5,559"
".Collin County, Texas","350,397","390,216"
".Collingsworth County, Texas","1,604","1,598"
".Colorado County, Texas","10,668","10,801"
".Comal County, Texas","55,119","63,391"
".Comanche County, Texas","7,359","7,444"
".Concho County, Texas","1,659","1,669"
".Cooke County, Texas","16,845","17,076"
".Coryell County, Texas","26,496","27,089"
".Cottle County, Texas",953,945
".Crane County, Texas","1,675","1,695"
".Crockett County, Texas","1,877","1,887"
".Crosby County, Texas","2,908","2,908"
".Culberson County, Texas","1,157","1,175"
".Dallam County, Texas","2,938","2,977"
".Dallas County, Texas","999,682","1,041,775"
".Dawson County, Texas","5,192","5,166"
".Deaf Smith County, Texas","7,064","7,061"
".Delta County, Texas","2,482","2,498"
".Denton County, Texas","298,265","329,454"
".DeWitt County, Texas","9,233","9,274"
".Dickens County, Texas","1,283","1,287"
".Dimmit County, Texas","4,404","4,436"
".Donley County, Texas","2,148","2,161"
".Duval County, Texas","5,567","5,602"
".Eastland County, Texas","10,346","10,434"
".Ector County, Texas","57,864","59,594"
".Edwards County, Texas","1,633","1,655"
".Ellis County, Texas","59,710","65,940"
".El Paso County, Texas","293,598","301,462"
".Erath County, Texas","17,921","18,652"
".Falls County, Texas","7,762","7,786"
".Fannin County, Texas","14,378","14,560"
".Fayette County, Texas","13,975","14,043"
".Fisher County, Texas","2,202","2,200"
".Floyd County, Texas","2,978","2,956"
".Foard County, Texas",790,792
".Fort Bend County, Texas","242,498","269,362"
".Franklin County, Texas","5,817","5,858"
".Freestone County, Texas","9,453","9,585"
".Frio County, Texas","5,978","6,049"
".Gaines County, Texas","6,473","6,549"
".Galveston County, Texas","144,566","150,366"
".Garza County, Texas","2,226","2,225"
".Gillespie County, Texas","13,090","13,323"
".Glasscock County, Texas",583,586
".Goliad County, Texas","3,757","3,792"
".Gonzales County, Texas","8,955","9,079"
".Gray County, Texas","10,046","9,983"
".Grayson County, Texas","55,117","57,446"
".Gregg County, Texas","51,926","52,438"
